"","Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","Population","Cohort","X1.x","X2.x","X1.y","X2.y"
"1089","HG01363",-0.0170664767483763,0.00245054063864258,0.00700152624368129,0.0176005226034249,-0.000320896092980233,-0.0243524430123703,-0.0326085330560735,"CLM","AMR",-0.989338770579264,1.69802268095401,-0.989338770579264,1.69802268095401
"1090","HG01365",-0.0173144028393334,-0.000964133744582895,-0.000388677745238355,0.0186317242952239,-0.00432801944607754,0.000600232297136168,-0.0236008579613786,"CLM","AMR",0.706213545284588,0.0302189229719025,0.706213545284588,0.0302189229719025
"1091","HG01366",-0.0168185324646602,-0.000671854745107872,0.00425766049093111,0.0155752335913484,-0.00889288001000398,0.0241093328650113,-0.0203292349075357,"CLM","AMR",0.453273546461992,1.05343882068288,0.453273546461992,1.05343882068288
"1092","HG01369",-0.0172300410738543,-0.00454745302664772,0.0144691930250711,0.036712746827611,0.011950553369394,-0.00337144672811897,0.0284457258315846,"CLM","AMR",2.56639732241973,3.77367987739023,2.56639732241973,3.77367987739023
"1093","HG01372",-0.0173662336582297,-0.00462848010775055,0.0041426025459799,0.026866654856023,-0.00141933668746756,-0.0290059786922418,-0.0238495126662768,"CLM","AMR",2.69018533905679,0.956491366278789,2.69018533905679,0.956491366278789
"1094","HG01374",-0.0170874890439409,-0.00229694462092726,0.00354975551998657,0.0179999736251068,-0.0114200596826613,-0.0282664528581348,-0.00640604076944848,"CLM","AMR",1.43078558736247,0.717734540952097,1.43078558736247,0.717734540952097
"1095","HG01375",-0.0169026106211418,0.00109150895370282,0.00144332306844514,0.0261926404727015,-0.00548188050735939,-0.00396547548542479,0.00458406842722538,"CLM","AMR",-0.346118249735136,0.167566877816525,-0.346118249735136,0.167566877816525
"1096","HG01377",-0.0173660241253883,-0.00157012691725624,-0.000888599000639488,0.0281608493579951,0.0042217239561103,-0.0241094889805918,-0.0147895108730494,"CLM","AMR",1.14405034658155,-0.339384641624067,1.14405034658155,-0.339384641624067
"1097","HG01378",-0.0171025752468874,-0.00471309649983299,0.00319557495461687,0.0289279245210328,-0.00505542985739894,-0.00471391637298612,-0.00559928689522406,"CLM","AMR",2.6427712762421,0.669195715367334,2.6427712762421,0.669195715367334
"1098","HG01383",-0.0171153294725225,-0.00319053000220012,0.00403898936659999,0.0260624612271658,0.000589556254449078,-0.028412935394916,-0.0122408146828761,"CLM","AMR",1.90157995941248,0.862207363387668,1.90157995941248,0.862207363387668
"1099","HG01384",-0.0171514421485719,-0.00171834169118575,0.00285963493408356,0.0133929724455401,-0.00415783053311057,-0.0263321795449148,-0.00751127250970876,"CLM","AMR",1.16716989911368,0.560995011020968,1.16716989911368,0.560995011020968
"1100","HG01389",-0.0169090568718268,0.000254933379265449,-0.00333344254768099,0.0153789598293996,-0.0135207275230899,-0.000494892824166627,-0.0298132481084504,"CLM","AMR",0.109825824342549,-1.16985844626343,0.109825824342549,-1.16985844626343
"1101","HG01390",-0.0167647220563412,0.00197543091240656,0.00941747287330104,0.0217966395381566,0.00451630337817981,-0.00621940541672601,0.0201351786275556,"CLM","AMR",-0.9196552298461,2.46860685932633,-0.9196552298461,2.46860685932633
"1102","HG01392",-0.016968436886538,-0.000366928696148575,0.00103200105680415,0.0149289014940861,-0.00664286966138236,0.0282894868415327,0.00377477079303263,"PUR","AMR",0.438347985025884,0.0207026224864852,0.438347985025884,0.0207026224864852
"1103","HG01393",-0.0170074119055698,0.00574189057005274,-0.00302152257086365,0.0148551288997141,-0.00790414010534172,-0.0249160773218771,-0.0236874842834552,"PUR","AMR",-2.6953601860134,-0.917477624825995,-2.6953601860134,-0.917477624825995
"1104","HG01395",-0.0168882949995962,-0.00141387323339008,0.000374526300144826,0.012561135415108,-0.01354069278747,-0.00240034810252551,0.000936069994772084,"PUR","AMR",0.793782810224258,0.156283579346582,0.793782810224258,0.156283579346582
"1105","HG01396",-0.0170971237231259,0.0010616321254822,0.00438787131847029,0.0213394662918932,-0.00745676826539017,-0.00164627460060178,-0.00192459119643063,"PUR","AMR",-0.293435165645961,1.0136231350035,-0.293435165645961,1.0136231350035
"1106","HG01398",-0.0168182858113473,0.000441697722251335,-0.00192678591349495,0.0120708708151913,0.000396855723942899,-0.0209683143923619,0.00138855108925661,"PUR","AMR",-0.0339395667085488,-0.701646735100614,-0.0339395667085488,-0.701646735100614
"1107","HG01402",-0.0172201172201499,-0.000497964170874517,-0.000275560149400039,0.00657153511898274,-0.00691865309082817,0.00393424404183329,0.0125444138375381,"PUR","AMR",0.517926937714518,-0.127079102895216,0.517926937714518,-0.127079102895216
"1108","HG01403",-0.0171869024444789,0.000754109444955112,-0.000193012612505612,0.0131744942821771,-0.00273548601097504,-0.0245596153917237,0.0224994565234954,"PUR","AMR",-0.0724883502698642,-0.2298939315491,-0.0724883502698642,-0.2298939315491
"1109","HG01405",-0.0169739466474672,-6.91773511418112e-05,0.0013157300964523,0.00961753210209438,-0.00521655184108161,-0.000436843389169037,0.00195636237447977,"PUR","AMR",0.195991291773497,0.324212188563083,0.195991291773497,0.324212188563083
"1110","HG01412",-0.0170021947076772,-0.00442264758106455,-0.00418188156612713,0.0165789803300305,-0.0106881611566956,0.000174448434967926,0.00187612220968232,"PUR","AMR",2.41302782069253,-1.16353131785158,2.41302782069253,-1.16353131785158
"1111","HG01413",-0.0172398907563655,0.00432588263842856,-8.47738721124227e-05,0.0175332879007578,0.000922476202969234,-0.0210750680825632,-0.0145345188380142,"PUR","AMR",-1.88351517553802,-0.137845694753408,-1.88351517553802,-0.137845694753408
"1112","HG01414",-0.0167907664126387,7.3444802626689e-05,-0.00253402650307761,0.0119727274009383,-0.00706452921226325,-0.00139823627549912,0.0311933066060771,"PUR","AMR",0.184512875612652,-0.993168770915883,0.184512875612652,-0.993168770915883
"1113","HG01431",-0.0168704890729022,-0.00143820629589318,0.00694908912576516,0.0250015298462469,-0.00166698380089136,5.35179177259631e-05,-0.025208634526347,"CLM","AMR",0.924774817568885,1.61853125963361,0.924774817568885,1.61853125963361
"1114","HG01432",-0.0170565703627116,-0.00339345732059489,0.00196868416554871,0.0170065479365905,-0.00266355369112813,-0.0288737381766947,-0.00869414228909403,"CLM","AMR",1.94221143708531,0.41382982336878,1.94221143708531,0.41382982336878
"1115","HG01435",-0.0168737867133129,-0.00387181152894047,0.0102625141340157,0.0372423795299148,0.00672963310579583,0.0229304749884612,-0.0311786667279306,"CLM","AMR",2.07748473691892,2.68907340584202,2.07748473691892,2.68907340584202
"1116","HG01437",-0.0169513586786729,-0.00501084525597684,-0.00915488369594704,0.0135338812634692,-0.0151214331574842,-0.00370326727197326,0.0214612206436868,"CLM","AMR",2.68242143944872,-2.45622990530312,2.68242143944872,-2.45622990530312
"1117","HG01438",-0.0168054256542068,-0.0041325123347671,-0.00665063957579895,0.0026964023383698,-0.0157294216004247,-0.0266997393199774,-0.000989657469987336,"CLM","AMR",2.25629038890969,-1.95141859117074,2.25629038890969,-1.95141859117074
"1118","HG01440",-0.0171962798508764,-0.000711610910298496,0.00519664563219068,0.0282470573501495,-0.0134367247290303,0.0213370296787666,-0.0202651855953433,"CLM","AMR",0.63623367714886,1.20578459285356,0.63623367714886,1.20578459285356
"1119","HG01441",-0.0169680103643545,-0.00635543599419605,0.00487030101086201,0.0358479384606693,0.00894386081128227,-0.00202054059701926,-0.00346084915302714,"CLM","AMR",3.40921655317039,1.19066893889033,3.40921655317039,1.19066893889033
"1120","HG01443",-0.0174344059326479,-0.00831379526631927,0.0159657143403096,0.0509376603380305,0.00938503852611117,-0.00918236417286981,-0.00251363527473787,"CLM","AMR",4.46444472559094,4.32629351437032,4.46444472559094,4.32629351437032
"1121","HG01444",-0.0172983398694148,-0.0024556385740405,0.0100724874453748,0.0280421816465562,0.0110413037352306,-0.0289312215470083,0.0256634504994954,"CLM","AMR",1.53686155356231,2.62904211497548,1.53686155356231,2.62904211497548
"1122","HG01447",-0.0171261391061387,-0.00517330010028889,0.00185279630489239,0.0169738658955517,-0.00761318505546583,-0.00285693867492893,0.00289013791251046,"CLM","AMR",2.87916869213051,0.339475622237834,2.87916869213051,0.339475622237834
"1123","HG01455",-0.0170982802413621,-0.00322438556283267,0.0131952694449454,0.0283260612802954,-0.00137798126692261,-0.00257782911742882,-0.0312017775648775,"CLM","AMR",1.8144471557183,3.4791670444058,1.8144471557183,3.4791670444058
"1124","HG01456",-0.01723846998768,-0.00600755303432095,0.00657553891554644,0.0327707062367735,-0.00603567869820196,-0.0055630189830275,-0.0120072565118211,"CLM","AMR",3.24067980114865,1.79431915722188,3.24067980114865,1.79431915722188
"1125","HG01459",-0.0170410848249183,-0.00523443906250728,0.0106273844804467,0.0308681399520954,-0.00266278665100476,-0.00639615119848413,0.00740370330507544,"CLM","AMR",2.8032650052636,2.80960785019191,2.8032650052636,2.80960785019191
"1126","HG01461",-0.0172527618862313,-0.000882328549146516,0.00591966929000842,0.030028133308786,0.00498688779971841,0.0127894285394777,0.0101059243096838,"CLM","AMR",0.605454357681394,1.78333795999192,0.605454357681394,1.78333795999192
"1127","HG01462",-0.0171242087481354,0.000729140799330197,0.0043557374409427,0.0304217354752853,0.0101209612739217,-0.0251562722809714,0.0166854334363492,"CLM","AMR",-0.132246400549084,1.10059157852846,-0.132246400549084,1.10059157852846
"1128","HG01464",-0.0170083968135764,0.000953959233199296,0.00504765154590189,0.0227151431048695,0.00312562341690671,-0.0271687777067208,0.025440232783444,"CLM","AMR",-0.324686504610769,1.34833973701956,-0.324686504610769,1.34833973701956
"1129","HG01465",-0.0169361026279339,-0.00461273484265954,-0.000711733866391241,0.0114181931191391,-0.0077050596345776,-0.026784963843863,-0.0136197897381366,"CLM","AMR",2.57297219348512,-0.439485360126074,2.57297219348512,-0.439485360126074
"1130","HG01468",-0.0168051241153174,-0.000834691123880883,0.00135677776301014,0.0125336837402113,-0.00860710677221131,-0.00466060718506723,0.00372874205798439,"CLM","AMR",0.543560229275969,0.263070055302103,0.543560229275969,0.263070055302103
"1131","HG01474",-0.0168687105148852,-0.00178016573338414,-0.000298721302741368,0.0154089394786252,-0.0146839941156992,0.000765911189256369,-0.020311392621519,"CLM","AMR",1.10187532422222,-0.330655639128086,1.10187532422222,-0.330655639128086
"1132","HG01479",-0.0169669734169163,-0.00372399378723049,-0.00320108420464077,0.0034806845520616,-0.021565769426966,-0.00327001102113447,-0.00399818676785485,"CLM","AMR",2.06113583220274,-0.960573585354446,2.06113583220274,-0.960573585354446
"1133","HG01485",-0.0170748769996375,0.00879405063022159,0.00798678500960616,0.0166004236076285,0.00459302483792854,-0.0228859185497769,-0.00899541771977925,"CLM","AMR",-4.3547533313416,2.3367579527137,-4.3547533313416,2.3367579527137
"1134","HG01486",-0.0173689729406602,-0.00488262340431684,0.00759459227788595,0.0334158037263866,0.00496046223978291,-0.0315562647306519,0.0134461552954153,"CLM","AMR",2.7888764904742,1.95056022253912,2.7888764904742,1.95056022253912
"1135","HG01488",-0.0168498288741924,0.000170960470399587,0.00279666865889211,0.0124624548866556,-0.0106812060500875,0.0252074824750863,0.00157678547417905,"CLM","AMR",0.0149151206831374,0.718705721626726,0.0149151206831374,0.718705721626726
"1136","HG01489",-0.0168772452749697,-0.00246376251853333,-0.00222245188526071,0.0139494142504578,-0.0137749736853874,0.0250789432288389,-0.019395108283584,"CLM","AMR",1.39056927305579,-0.686795480112092,1.39056927305579,-0.686795480112092
"1137","HG01491",-0.0165858955079464,-0.00202294667258947,-0.00496601733832957,0.00141394011135485,-0.00819409782381205,0.00214641529720921,-0.0272623011663882,"CLM","AMR",1.12578969436656,-1.51330703531686,1.12578969436656,-1.51330703531686
"1138","HG01492",-0.0170373528069003,-0.00309971145873466,-0.0040694128655508,0.0166541252887476,-0.0164439691250339,-0.00277835774794967,-0.0292551823327691,"CLM","AMR",1.77901369380859,-1.20318489250325,1.77901369380859,-1.20318489250325
"1139","HG01494",-0.0172889627203192,-0.00178025756259453,0.00392012774157469,0.0332052135786488,0.00617245948959567,-0.00203375822208038,0.0080574764519215,"CLM","AMR",1.17379500809961,1.02332407728057,1.17379500809961,1.02332407728057
"1140","HG01495",-0.0170606652836309,-5.23326331141741e-05,0.00639981084540458,0.0253522261444406,-0.000919243533040536,-0.00297685303495869,-0.00606190041309557,"CLM","AMR",0.234272131711451,1.60891751354866,0.234272131711451,1.60891751354866
"1141","HG01497",-0.0172613703639135,-0.00351874362783706,0.0058059555988543,0.0314781239505873,-0.000397387690957673,-0.00254619261363386,-0.0122147372295797,"CLM","AMR",2.08356505332028,1.40482483381068,2.08356505332028,1.40482483381068
"1142","HG01498",-0.0171073145768523,-0.00655611094644522,0.00532710484593693,0.0277777179067041,-0.00475299154109556,0.0220960048170655,0.0273271330896468,"CLM","AMR",3.53995691306259,1.32084939722391,3.53995691306259,1.32084939722391
"1143","HG01500",-0.0169113013115064,-0.00354413730302371,-0.00720498734843592,5.09630389392485e-05,-0.0182370519388202,-0.000245945781605974,0.00924647867932167,"IBS","EUR",2.03319132538697,-2.18036431454977,2.03319132538697,-2.18036431454977
"1144","HG01501",-0.0164706715801322,-0.00264612962038336,-0.00713041405236857,0.00425565084804565,-0.0270705779973979,0.0250253254714852,-0.0185119232533135,"IBS","EUR",1.38591692371816,-2.14089150132605,1.38591692371816,-2.14089150132605
"1145","HG01503",-0.0169997022193347,-0.00265563571541377,-0.00651694969861695,0.00390784693494291,-0.0228766586532271,-0.00318151910686479,0.00944202392881788,"IBS","EUR",1.52742510714404,-1.82329090204655,1.52742510714404,-1.82329090204655
"1146","HG01504",-0.0167474060012678,-0.00233135179752852,-0.00530898321545543,0.00177375023036271,-0.0202925893525905,0.0252614794992496,0.00500480642954678,"IBS","EUR",1.41868536299808,-1.83966911010923,1.41868536299808,-1.83966911010923
"1147","HG01506",-0.0168427111385692,0.000485401991727477,-0.0133965850046834,0.00343908363531901,-0.018291271636548,0.00166708282311857,-0.00551803060250584,"IBS","EUR",-0.082896944291176,-3.69043492332939,-0.082896944291176,-3.69043492332939
"1148","HG01507",-0.0167334917139063,-0.00223293529228829,-0.00336861044746256,0.00437989054573873,-0.0297425470425099,0.0227851073696434,0.0104690389767295,"IBS","EUR",1.33332480697603,-1.30567382525639,1.33332480697603,-1.30567382525639
"1149","HG01509",-0.0166085266020574,-0.00167359984185827,-0.00448284452295264,0.00437106060354309,-0.0221444557118341,-0.00336374756233767,-0.0128823414096181,"IBS","EUR",0.978272984698223,-1.50071554559433,0.978272984698223,-1.50071554559433
"1150","HG01510",-0.0167623095271206,-0.00165420913356348,-0.00802206424716277,-0.000146515712291628,-0.0190590198060628,0.00145261487558756,-0.00698989697565068,"IBS","EUR",0.963010105278702,-2.27041295084869,0.963010105278702,-2.27041295084869
"1151","HG01512",-0.016706000670469,-0.00196556045760058,-0.00633752176113491,0.00469832454236271,-0.0251112408522929,-0.00297254178197318,0.000478573113537247,"IBS","EUR",1.12423354122959,-1.91427201671372,1.12423354122959,-1.91427201671372
"1152","HG01513",-0.017135799582404,-0.00417945634702965,-0.00879000153149811,0.00390200582502847,-0.0185384871437715,-0.0269209256082446,0.0269558894225939,"IBS","EUR",2.38629935286789,-2.49214638593295,2.38629935286789,-2.49214638593295
"1153","HG01515",-0.0170757722114988,-0.00235790341001968,-0.0140741444795752,-0.00109218453030015,-0.0199593627504614,-0.0247499790912568,-0.0268512590041968,"IBS","EUR",1.50336779863924,-4.00625559078487,1.50336779863924,-4.00625559078487
"1154","HG01516",-0.0170131222941138,-0.00283988717042465,-0.00334605526569883,0.0055825827438792,-0.0270759781904342,0.0225004493173164,0.0085192530912993,"IBS","EUR",1.66696357276262,-1.10845509154721,1.66696357276262,-1.10845509154721
"1155","HG01518",-0.0166975242814794,-0.000376911348200679,-0.0077536961440093,-0.00559691078490714,-0.020792470255727,-0.0243616685794056,-0.0259894705477443,"IBS","EUR",0.429502269261149,-2.50927805702046,0.429502269261149,-2.50927805702046
"1156","HG01519",-0.0165788187058112,-0.00390999056558841,-0.00882350315187509,0.0063805006124279,-0.0227198182529515,0.0253294401208823,0.00159946161517909,"IBS","EUR",2.06503757969684,-2.56575325892225,2.06503757969684,-2.56575325892225
"1157","HG01521",-0.0168323754652597,-0.00462309339755421,-0.0022564512630467,0.00362284703372903,-0.0268169921283648,0.0247522941045349,-0.024550866702234,"IBS","EUR",2.44331373369896,-0.683156648450235,2.44331373369896,-0.683156648450235
"1158","HG01522",-0.0167819763528354,-0.00192234299234755,-0.00899244908872428,0.00102098204873735,-0.0225165373348023,0.00411658957676458,-0.0256957887790614,"IBS","EUR",1.11169161234914,-2.55148653920821,1.11169161234914,-2.55148653920821
